YUGIPEDIA CARD TITLE=2269,_O,ID,QTD,SET,COD,Name,Rarity,CARD1,CARD2,TYPE1,TYPE2,Attrib,LV,ATK,DEF,DescEffect,Link,IMG_URL,LIMIT,=IMAGE(S1),detecta duplicatas,0
Pumprincess the Princess of Ghosts,1767,1266,,SBC1,ENI09,Pumprincess the Princess of Ghosts,Common,Monster,Effect,Zombie,,DARK,3,900,1000,"If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY. While this card is treated as a Continuous Spell by this effect, during each Standby Phase: Place 1 Pumpkin Counter on this card. All monsters your opponent controls lose 100 ATK/DEF for each Pumpkin Counter on this card.",https://yugipedia.com/wiki/Pumprincess_the_Princess_of_Ghosts,https://ms.yugipedia.com//thumb/4/45/PumprincessthePrincessofGhosts-SBC1-EN-C-1E.png/300px-PumprincessthePrincessofGhosts-SBC1-EN-C-1E.png,4,,SBC1ENI09Pumprincess the Princess of GhostsCommon,1
Red-Eyes Baby Dragon,1768,1267,,SBC1,ENI10,Red-Eyes Baby Dragon,Common,Monster,Effect,Dragon,,DARK,3,1200,700,"When this card is destroyed by battle and sent to the GY: You can Special Summon 1 Level 7 or lower ""Red-Eyes"" monster from your Deck, and if you do, equip this card from the GY to it. It gains 300 ATK. If this card is sent to the GY while equipped to a monster: You can add 1 Level 1 Dragon monster from your Deck or GY to your hand.",https://yugipedia.com/wiki/Red-Eyes_Baby_Dragon,https://ms.yugipedia.com//thumb/3/34/RedEyesBabyDragon-SBC1-EN-C-1E.png/300px-RedEyesBabyDragon-SBC1-EN-C-1E.png,2,,SBC1ENI10Red-Eyes Baby DragonCommon,1
Reversible Beetle,1769,1268,,SBC1,ENI11,Reversible Beetle,Common,Monster,Effect,Insect,Flip,EARTH,3,1100,1500,"FLIP: Shuffle this card, and any face-up monsters in its column, into the Deck(s).
If this card is Normal or Special Summoned: Change this card, and any monsters in its column, to face-down Defense Position. You can only use each effect of ""Reversible Beetle"" once per turn.",https://yugipedia.com/wiki/Reversible_Beetle,https://ms.yugipedia.com//thumb/e/e2/ReversibleBeetle-SBC1-EN-C-1E.png/300px-ReversibleBeetle-SBC1-EN-C-1E.png,4,,SBC1ENI11Reversible BeetleCommon,1
Warrior of Atlantis,1770,1269,,SBC1,ENI12,Warrior of Atlantis,Common,Monster,Effect,Aqua,,WATER,4,1900,1200,"You can discard this card to the GY; add 1 ""A Legendary Ocean"" from your Deck to your hand.",https://yugipedia.com/wiki/Warrior_of_Atlantis,https://ms.yugipedia.com//thumb/2/2a/WarriorofAtlantis-SBC1-EN-C-1E.png/300px-WarriorofAtlantis-SBC1-EN-C-1E.png,4,,SBC1ENI12Warrior of AtlantisCommon,1
Zera the Mant,1771,1270,,SBC1,ENI13,Zera the Mant,Common,Monster,Ritual,Fiend,,DARK,8,2800,2300,"You can Ritual Summon this card with ""Zera Ritual"".",https://yugipedia.com/wiki/Zera_the_Mant,https://ms.yugipedia.com//thumb/8/85/ZeratheMant-SBC1-EN-C-1E.png/300px-ZeratheMant-SBC1-EN-C-1E.png,4,,SBC1ENI13Zera the MantCommon,1
Acid Rain,1772,1271,,SBC1,ENI14,Acid Rain,Common,Spell,Normal,,,,,,,Destroy all Machine monsters on the field.,https://yugipedia.com/wiki/Acid_Rain,https://ms.yugipedia.com//thumb/1/13/AcidRain-SBC1-EN-C-1E.png/300px-AcidRain-SBC1-EN-C-1E.png,4,,SBC1ENI14Acid RainCommon,1
Book of Taiyou,1773,1272,,SBC1,ENI15,Book of Taiyou,Common,Spell,Normal,,,,,,,Target 1 face-down monster on the field; change that target to face-up Attack Position.,https://yugipedia.com/wiki/Book_of_Taiyou,https://ms.yugipedia.com//thumb/1/1d/BookofTaiyou-SBC1-EN-C-1E.png/300px-BookofTaiyou-SBC1-EN-C-1E.png,4,,SBC1ENI15Book of TaiyouCommon,1
Exchange,1774,1192,,SBC1,ENI16,Exchange,Common,Spell,Normal,,,,,,,Both players reveal their hands and add 1 card from each other's hand to their hand.,https://yugipedia.com/wiki/Exchange,https://ms.yugipedia.com//thumb/2/26/Exchange-SBC1-EN-C-1E.png/300px-Exchange-SBC1-EN-C-1E.png,4,,SBC1ENI16ExchangeCommon,1
Last Day of Witch,1775,1273,,SBC1,ENI17,Last Day of Witch,Common,Spell,Normal,,,,,,,Destroy all Spellcaster monsters on the field.,https://yugipedia.com/wiki/Last_Day_of_Witch,https://ms.yugipedia.com//thumb/f/f5/LastDayofWitch-SBC1-EN-C-1E.png/300px-LastDayofWitch-SBC1-EN-C-1E.png,4,,SBC1ENI17Last Day of WitchCommon,1
Mega Ton Magical Cannon,1776,1274,,SBC1,ENI18,Mega Ton Magical Cannon,Common,Spell,Normal,,,,,,,Remove 10 Spell Counters from your field; destroy all cards your opponent controls.,https://yugipedia.com/wiki/Mega_Ton_Magical_Cannon,https://ms.yugipedia.com//thumb/f/f0/MegaTonMagicalCannon-SBC1-EN-C-1E.png/300px-MegaTonMagicalCannon-SBC1-EN-C-1E.png,4,,SBC1ENI18Mega Ton Magical CannonCommon,1
Zera Ritual,1777,1275,,SBC1,ENI19,Zera Ritual,Common,Spell,Ritual,,,,,,,"This card is used to Ritual Summon ""Zera the Mant"". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.",https://yugipedia.com/wiki/Zera_Ritual,https://ms.yugipedia.com//thumb/a/a9/ZeraRitual-SBC1-EN-C-1E.png/300px-ZeraRitual-SBC1-EN-C-1E.png,4,,SBC1ENI19Zera RitualCommon,1
Barrel Behind the Door,1778,1276,,SBC1,ENI20,Barrel Behind the Door,Common,Trap,Counter,,,,,,,"When a Spell/Trap Card, or monster effect, is activated that would inflict damage to you: Your opponent takes the damage instead.",https://yugipedia.com/wiki/Barrel_Behind_the_Door,https://ms.yugipedia.com//thumb/0/0d/BarrelBehindtheDoor-SBC1-EN-C-1E.png/300px-BarrelBehindtheDoor-SBC1-EN-C-1E.png,4,,SBC1ENI20Barrel Behind the DoorCommon,1
Exhausting Spell,1779,1277,,SBC1,ENI21,Exhausting Spell,Common,Trap,Normal,,,,,,,Remove all Spell Counters on the field.,https://yugipedia.com/wiki/Exhausting_Spell,https://ms.yugipedia.com//thumb/8/81/ExhaustingSpell-SBC1-EN-C-1E.png/300px-ExhaustingSpell-SBC1-EN-C-1E.png,4,,SBC1ENI21Exhausting SpellCommon,1
Magical Arm Shield,1780,1278,,SBC1,ENI22,Magical Arm Shield,Common,Trap,Normal,,,,,,,"When an opponent's monster declares an attack while they control 2 or more face-up monsters and you control a monster: Target 1 face-up monster your opponent controls, except the attacking monster; take control of that face-up monster (until the end of the Battle Phase), and if you do, change the attack target to it and perform damage calculation.",https://yugipedia.com/wiki/Magical_Arm_Shield,https://ms.yugipedia.com//thumb/4/4a/MagicalArmShield-SBC1-EN-C-1E.png/300px-MagicalArmShield-SBC1-EN-C-1E.png,4,,SBC1ENI22Magical Arm ShieldCommon,1
Blowback Dragon,1781,662,,SBC1,ENI23,Blowback Dragon,Common,Monster,Effect,Machine,,DARK,6,2300,1200,Once per turn: You can target 1 card your opponent controls; toss a coin 3 times and destroy that target if at least 2 of the results are heads.,https://yugipedia.com/wiki/Blowback_Dragon,https://ms.yugipedia.com//thumb/0/0f/BlowbackDragon-SBC1-EN-C-1E.png/300px-BlowbackDragon-SBC1-EN-C-1E.png,4,,SBC1ENI23Blowback DragonCommon,1
Dark Scorpion - Meanae the Thorn,1782,642,,SBC1,ENI24,Dark Scorpion - Meanae the Thorn,Common,Monster,Effect,Warrior,,DARK,4,1000,1800,"When this card inflicts battle damage to your opponent, you can activate 1 of these effects:
● Add 1 ""Dark Scorpion"" card from your Deck to your hand.
● Target 1 ""Dark Scorpion"" card in your GY; add that target to your hand.",https://yugipedia.com/wiki/Dark_Scorpion_-_Meanae_the_Thorn,https://ms.yugipedia.com//thumb/1/1f/DarkScorpionMeanaetheThorn-SBC1-EN-C-1E.png/300px-DarkScorpionMeanaetheThorn-SBC1-EN-C-1E.png,4,,SBC1ENI24Dark Scorpion - Meanae the ThornCommon,1
Dark Scorpion - Gorg the Strong,1783,641,,SBC1,ENI25,Dark Scorpion - Gorg the Strong,Common,Monster,Effect,Warrior,,DARK,5,1800,1500,"When this card inflicts battle damage to your opponent, you can activate 1 of these effects:
● Target 1 monster your opponent controls; return that target to the top of the Deck.
● Send the top card of their Deck to the GY.",https://yugipedia.com/wiki/Dark_Scorpion_-_Gorg_the_Strong,https://ms.yugipedia.com//thumb/8/8f/DarkScorpionGorgtheStrong-SBC1-EN-C-1E.png/300px-DarkScorpionGorgtheStrong-SBC1-EN-C-1E.png,4,,SBC1ENI25Dark Scorpion - Gorg the StrongCommon,1
Skilled Red Magician,1784,501,,SBC1,ENI26,Skilled Red Magician,Common,Monster,Effect,Spellcaster,,DARK,4,1600,1600,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves (max. 3). You can Tribute this card with 3 Spell Counters on it; Special Summon 1 ""Archfiend"" monster from your hand, Deck, or GY. You can banish this card from your GY, then target 1 card you control that you can place a Spell Counter on; place 1 Spell Counter on it.",https://yugipedia.com/wiki/Skilled_Red_Magician,https://ms.yugipedia.com//thumb/7/7e/SkilledRedMagician-SBC1-EN-C-1E.png/300px-SkilledRedMagician-SBC1-EN-C-1E.png,4,,SBC1ENI26Skilled Red MagicianCommon,1
A Legendary Ocean,1785,960,,SBC1,ENI27,A Legendary Ocean,Common,Spell,Field,,,,,,,"(This card is always treated as ""Umi"".)
All WATER monsters on the field gain 200 ATK/DEF. Reduce the Level of all WATER monsters in both players' hands and on the field by 1.",https://yugipedia.com/wiki/A_Legendary_Ocean,https://ms.yugipedia.com//thumb/8/8c/ALegendaryOcean-SBC1-EN-C-1E.png/300px-ALegendaryOcean-SBC1-EN-C-1E.png,4,,SBC1ENI27A Legendary OceanCommon,1
Book of Moon,1786,504,,SBC1,ENI28,Book of Moon,Common,Spell,Quick-Play,,,,,,,Target 1 face-up monster on the field; change that target to face-down Defense Position.,https://yugipedia.com/wiki/Book_of_Moon,https://ms.yugipedia.com//thumb/7/78/BookofMoon-SBC1-EN-C-1E.png/300px-BookofMoon-SBC1-EN-C-1E.png,3,,SBC1ENI28Book of MoonCommon,1
Fusion Weapon,1787,889,,SBC1,ENI29,Fusion Weapon,Common,Spell,Equip,,,,,,,Equip only to a Level 6 or lower Fusion Monster. It gains 1500 ATK/DEF.,https://yugipedia.com/wiki/Fusion_Weapon,https://ms.yugipedia.com//thumb/1/1d/FusionWeapon-SBC1-EN-C-1E.png/300px-FusionWeapon-SBC1-EN-C-1E.png,4,,SBC1ENI29Fusion WeaponCommon,1
Hammer Shot,1788,648,,SBC1,ENI30,Hammer Shot,Common,Spell,Normal,,,,,,,"Destroy the 1 Attack Position monster on the field with the highest ATK (your choice, if tied).",https://yugipedia.com/wiki/Hammer_Shot,https://ms.yugipedia.com//thumb/4/4f/HammerShot-SBC1-EN-C-1E.png/300px-HammerShot-SBC1-EN-C-1E.png,4,,SBC1ENI30Hammer ShotCommon,1
Lost Wind,1789,633,,SBC1,ENI31,Lost Wind,Common,Trap,Normal,,,,,,,"Target 1 face-up Special Summoned monster on the field; negate its effects, also its original ATK is halved. If a monster is Special Summoned from your opponent's Extra Deck, while this card is in your GY (except during the Damage Step): You can Set this card, but banish it when it leaves the field.",https://yugipedia.com/wiki/Lost_Wind,https://ms.yugipedia.com//thumb/c/c8/LostWind-SBC1-EN-C-1E.png/300px-LostWind-SBC1-EN-C-1E.png,4,,SBC1ENI31Lost WindCommon,1
Metal Reflect Slime,1790,487,,SBC1,ENI32,Metal Reflect Slime,Common,Trap,Continuous,,,,,,,"Special Summon this card in Defense Position as an Effect Monster (Aqua/WATER/Level 10/ATK 0/DEF 3000). (This card is also still a Trap.) If Summoned this way, this card cannot attack.",https://yugipedia.com/wiki/Metal_Reflect_Slime,https://ms.yugipedia.com//thumb/9/9b/MetalReflectSlime-SBC1-EN-C-1E.png/300px-MetalReflectSlime-SBC1-EN-C-1E.png,4,,SBC1ENI32Metal Reflect SlimeCommon,1
Wall of Disruption,1791,796,,SBC1,ENI33,Wall of Disruption,Common,Trap,Normal,,,,,,,When an opponent's monster declares an attack: All Attack Position monsters your opponent currently controls lose 800 ATK for each monster they control.,https://yugipedia.com/wiki/Wall_of_Disruption,https://ms.yugipedia.com//thumb/f/fe/WallofDisruption-SBC1-EN-C-1E.png/300px-WallofDisruption-SBC1-EN-C-1E.png,3,,SBC1ENI33Wall of DisruptionCommon,1
Dragon Caller,1792,82,,STP6,ENS01,Dragon Caller,Common,Skill,Normal,Seto Kaiba,,,,,,"Skill activation
Flip this card over when you activate this Skill.
Effect
Once per Duel, during your Main Phase, you can use 1 of the following Skills.
● If you control ""Lord of D."", add 1 ""The Flute of Summoning Dragon"" from your Deck or GY to your hand.
● Reveal 1 ""The Flute of Summoning Dragon"" from your hand, then add 1 ""Lord of D."" from your Deck or GY to your hand.
",https://yugipedia.com/wiki/Dragon_Caller,https://ms.yugipedia.com//thumb/8/82/DragonCaller-SS02-EN-C-1E.png/300px-DragonCaller-SS02-EN-C-1E.png,4,,STP6ENS01Dragon CallerCommon,1
Catch of the Day,1793,228,,STP6,ENS02,Catch of the Day,Common,Skill,Normal,Mako Tsunami,,,,,,"Skill activation
Flip this card over when you activate this Skill.
Effect
Once per Duel, if you control ""The Legendary Fisherman"", you can activate ""Umi"" directly from your Deck or GY. Once per turn, at the end of your Battle Phase, if ""The Legendary Fisherman"" you control destroyed a monster by by battle or inflicted battle damage to your opponent this turn, you can Special Summon 1 Level 4 or lower WATER monster from your Deck or GY in Defense Position.
",https://yugipedia.com/wiki/Catch_of_the_Day,https://ms.yugipedia.com//thumb/9/96/CatchoftheDay-SBAD-EN-SR-1E.png/300px-CatchoftheDay-SBAD-EN-SR-1E.png,4,,STP6ENS02Catch of the DayCommon,1
No More Mrs. Nice Mai!,1794,700,,STP6,ENS03,No More Mrs. Nice Mai!,Common,Skill,Normal,Mai Valentine,,,,,,"Skill activation
Flip this card over when you activate this Skill.
Effect
Once per turn, at the end of your Battle Phase, if a monster you control inflicted battle damage to your opponent this turn, you can destroy 1 Spell/Trap on the field.
",https://yugipedia.com/wiki/No_More_Mrs._Nice_Mai!,https://ms.yugipedia.com//thumb/d/d3/NoMoreMrsNiceMai-SBCB-EN-C-1E.png/300px-NoMoreMrsNiceMai-SBCB-EN-C-1E.png,4,,STP6ENS03No More Mrs. Nice Mai!Common,1
I'm Just Gonna Attack!,1795,701,,STP6,ENS04,I'm Just Gonna Attack!,Common,Skill,Normal,Joey Wheeler,,,,,,"Skill activation
At the start of the Duel, flip this card over.
Effect
Once per Duel, during your Main Phase, you can make 1 monster you control gain 100 ATK until the end of this turn, also, during the Battle Phase this turn, negate your opponent's first Trap Card or effect that resolves, and Set it instead of sending it to the GY.
",https://yugipedia.com/wiki/I%27m_Just_Gonna_Attack!,https://ms.yugipedia.com//thumb/a/ad/ImJustGonnaAttack-SBCB-EN-C-1E.png/300px-ImJustGonnaAttack-SBCB-EN-C-1E.png,4,,STP6ENS04I'm Just Gonna Attack!Common,1
Power Bond (Skill Card) Zane,1796,1279,,STP6,ENS05,Power Bond,Common,Skill,Normal,Zane,,,,,,"Skill activation
Flip this card over when you activate this Skill.
Effect
Activate this Skill during your Main Phase. Discard 1 card, then Fusion Summon 1 Machine Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. If you do, it gains ATK equal to its original ATK until the end of this turn, but it cannot attack your opponent directly this turn. During the End Phase of this turn, you take damage equal to the amount of ATK gained at the time of the Summon.
",https://yugipedia.com/wiki/Power_Bond_(Skill_Card),https://ms.yugipedia.com//thumb/d/da/PowerBond-SGX2-EN-C-1E.png/300px-PowerBond-SGX2-EN-C-1E.png,4,,STP6ENS05Power BondCommon,1
Goblin Zombie,1797,198,,STP6,EN001,Goblin Zombie,Ultra Rare,Monster,Effect,Zombie,,DARK,4,1100,1050,If this card inflicts battle damage to your opponent: Send the top card of their Deck to the GY. If this card is sent from the field to the GY: Add 1 Zombie monster with 1200 or less DEF from your Deck to your hand.,https://yugipedia.com/wiki/Goblin_Zombie,https://ms.yugipedia.com//thumb/7/7e/GoblinZombie-SGX3-EN-C-1E.png/300px-GoblinZombie-SGX3-EN-C-1E.png,4,,STP6EN001Goblin ZombieUltra Rare,1
D.D. Survivor,1798,1093,,STP6,EN002,D.D. Survivor,Ultra Rare,Monster,Effect,Warrior,,DARK,4,1800,200,"During the End Phase, if this card was banished while face-up on your field, this turn: Special Summon this banished card. This effect can only activate once per turn.",https://yugipedia.com/wiki/D.D._Survivor,https://ms.yugipedia.com//thumb/7/78/DDSurvivor-SGX3-EN-C-1E.png/300px-DDSurvivor-SGX3-EN-C-1E.png,4,,STP6EN002D.D. SurvivorUltra Rare,1
Banisher of the Radiance,1799,665,,STP6,EN003,Banisher of the Radiance,Ultra Rare,Monster,Effect,Fairy,,LIGHT,3,1600,0,Any card sent to the GY is banished instead.,https://yugipedia.com/wiki/Banisher_of_the_Radiance,https://ms.yugipedia.com//thumb/a/a4/BanisheroftheRadiance-SGX3-EN-C-1E.png/300px-BanisheroftheRadiance-SGX3-EN-C-1E.png,4,,STP6EN003Banisher of the RadianceUltra Rare,1
Evil HERO Dark Gaia,1800,1039,,STP6,EN004,Evil HERO Dark Gaia,Ultra Rare,Monster,Fusion,Fiend,Effect,EARTH,8,?,0,"1 Fiend monster + 1 Rock monster
Must be Special Summoned with ""Dark Fusion"". The original ATK of this card becomes the combined original ATK of the materials used for its Fusion Summon. When this card declares an attack: You can change all Defense Position monsters your opponent controls to face-up Attack Position. (Flip effects are not activated at this time.)",https://yugipedia.com/wiki/Evil_HERO_Dark_Gaia,https://ms.yugipedia.com//thumb/f/f8/EvilHERODarkGaia-SGX3-EN-C-1E.png/300px-EvilHERODarkGaia-SGX3-EN-C-1E.png,4,,STP6EN004Evil HERO Dark GaiaUltra Rare,1
Unending Nightmare,1801,1115,,STP6,EN005,Unending Nightmare,Ultra Rare,Trap,Continuous,,,,,,,"You can pay 1000 LP, then target 1 face-up Spell/Trap on the field; destroy it. You can only activate this effect of ""Unending Nightmare"" once per Chain.",https://yugipedia.com/wiki/Unending_Nightmare,https://ms.yugipedia.com//thumb/f/f6/UnendingNightmare-SGX3-EN-C-1E.png/300px-UnendingNightmare-SGX3-EN-C-1E.png,4,,STP6EN005Unending NightmareUltra Rare,1
Submarineroid,1802,938,,STP6,EN006,Submarineroid,Super Rare,Monster,Effect,Machine,,WATER,4,800,1800,"This card can attack your opponent directly, but when it does so using this effect, the battle damage inflicted to your opponent is the original ATK of this card. At the end of the Damage Step, if this card battled: You can change this card to Defense Position.",https://yugipedia.com/wiki/Submarineroid,https://ms.yugipedia.com//thumb/0/06/Submarineroid-SGX2-EN-C-1E.png/300px-Submarineroid-SGX2-EN-C-1E.png,1,,STP6EN006SubmarineroidSuper Rare,1
Evil HERO Infernal Prodigy,1803,1030,,STP6,EN007,Evil HERO Infernal Prodigy,Super Rare,Monster,Effect,Fiend,,DARK,2,300,600,"If you control no monsters, you can Special Summon this card (from your hand) in Attack Position. Once per turn, during the End Phase, if this card was Tributed this turn to Tribute Summon a ""HERO"" monster: Draw 1 card.",https://yugipedia.com/wiki/Evil_HERO_Infernal_Prodigy,https://ms.yugipedia.com//thumb/c/cf/EvilHEROInfernalProdigy-SGX3-EN-C-1E.png/300px-EvilHEROInfernalProdigy-SGX3-EN-C-1E.png,4,,STP6EN007Evil HERO Infernal ProdigySuper Rare,1
Totem Dragon,1804,1047,,STP6,EN008,Totem Dragon,Super Rare,Monster,Effect,Dragon,,EARTH,2,400,200,"Can be treated as 2 Tributes for the Tribute Summon of a Dragon monster. Once per turn, during your Standby Phase, if this card is in your GY and all monsters in your GY are Dragon: You can Special Summon this card in Attack Position, but banish it when it leaves the field. You must control no monsters to activate and to resolve this effect.",https://yugipedia.com/wiki/Totem_Dragon,https://ms.yugipedia.com//thumb/6/6c/TotemDragon-SGX3-EN-C-1E.png/300px-TotemDragon-SGX3-EN-C-1E.png,4,,STP6EN008Totem DragonSuper Rare,1
Elemental HERO Blazeman,1805,922,,STP6,EN009,Elemental HERO Blazeman,Super Rare,Monster,Effect,Warrior,,FIRE,4,1200,1800,"If this card is Normal or Special Summoned: You can add 1 ""Polymerization"" from your Deck to your hand. During your Main Phase: You can activate this effect; you cannot Special Summon monsters for the rest of this turn, except Fusion Monsters, also send 1 ""Elemental HERO"" monster from your Deck to the GY, except ""Elemental HERO Blazeman"", and if you do, this card's Attribute and ATK/DEF become the same as the monster sent to the GY, until the end of this turn. You can only use 1 ""Elemental HERO Blazeman"" effect per turn, and only once that turn.",https://yugipedia.com/wiki/Elemental_HERO_Blazeman,https://ms.yugipedia.com//thumb/9/98/ElementalHEROBlazeman-SGX2-EN-C-1E.png/300px-ElementalHEROBlazeman-SGX2-EN-C-1E.png,4,,STP6EN009Elemental HERO BlazemanSuper Rare,1
